scenario_id,condition,agent_id,framework_name,method,lens,focus,bias,model,information_fraction,probability,confidence,rationale,fallback_type
scenario_047,framework_baseline,4,worst_case,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.81,medium,"The high probability of government collapse in Tethys is driven by the significant military mobilization by Novaris, the potential for economic strangulation due to sanctions and trade restrictions, and the risky diplomatic landscape where international support, although present, may not translate into sufficient tangible aid to prevent a regime change or military defeat.",
scenario_047,framework_baseline,0,base_rate,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.42,medium,"The historical base rate of government collapse under great-power pressure campaigns is around 60%, but this case is adjusted downward due to Tethys's strong international support, asymmetric military capabilities, and Novaris's economic vulnerabilities, while being adjusted upward by the significant military mobilization and economic strain on both sides.",
scenario_047,framework_baseline,2,scenario_tree,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.42,medium,"The estimated probability of Tethys's government collapse is driven by the ongoing military standoff, economic strain, and international diplomatic efforts. Scenarios such as a full invasion or economic capitulation contribute to a higher collapse probability, while a negotiated settlement or significant international support for Tethys reduce this risk. The calculation is based on assigned probabilities to each scenario and their respective conditional collapse probabilities.",
scenario_047,framework_baseline,1,key_indicator,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.21,medium,"The key indicator of 'Tethys Territory Remaining' at 64.5% suggests a significant but not critical loss of territory, indicating a moderate risk of government collapse. The strong international support for Tethys at 87% and the economic strain on Novaris, evidenced by its GDP contraction, reinforce this assessment. However, the ongoing military mobilization and aggressive actions by both sides introduce uncertainty, warranting a medium confidence level.",
scenario_047,framework_baseline,5,best_case,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.12,high,"Tethys's government is supported by strong international backing, with 87% support, and Meridian's reaffirmed security commitment, which deters Novaris's aggression. The economic sanctions on Novaris and the decline in oil prices also weaken Novaris's position, while Tethys's asymmetric military capabilities and control of critical energy transit pipelines provide a significant defensive advantage. These factors combined create a robust buffer against government collapse.",
scenario_047,framework_baseline,8,game_theoretic,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.31,medium,"The likelihood of Tethys's government collapse is driven by the balance of military power, economic strain, and international support. Despite Novaris's superior conventional forces, Tethys's asymmetric capabilities and defensive advantages on home terrain reduce the likelihood of immediate military defeat. However, escalating economic sanctions and potential internal divisions within Tethys could still threaten the government's stability.",
scenario_047,framework_baseline,7,structural,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.32,medium,"Tethys's institutional resilience is moderate due to its democratic governance and professional military, but its economic fundamentals are under significant strain from sanctions and trade disruptions. Geographic factors slightly favor the defense, yet the military balance, while currently slightly in favor of Novaris, does not overwhelmingly suggest an imminent collapse. International support for Tethys is strong, which provides a structural foundation for its resistance against Novaris's aggression.",
scenario_047,framework_baseline,9,devils_advocate,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.82,high,"The conventional reading underestimates the impact of economic strain on Novaris, the significant threat posed by Tethys's asymmetric capabilities, and the potential for internal divisions within Novaris to destabilize its government, leading to a higher likelihood of Tethys's government surviving due to Novaris's internal and external pressures.",
scenario_047,framework_baseline,6,trend,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.32,medium,"The likelihood of Tethys's government collapse is driven by the deteriorating trend in its territory control, economic strain, and the escalating crisis level, despite strong international support. However, the pace of these changes and the resilience of Tethys's asymmetric capabilities suggest a moderate rather than high risk of immediate collapse. The trajectory of Novaris's economic strain and the potential for international intervention also contribute to the uncertainty surrounding Tethys's survival.",
scenario_048,framework_baseline,0,base_rate,,,,,meta-llama/llama-3.3-70b-instruct,1.0,0.42,medium,"The historical base rate of government collapse under great-power pressure is around 60%, but this case is adjusted downward due to Tethys's strong international support, asymmetric military capabilities, and Novaris's economic vulnerabilities, while upward adjustments are made for the significant military mobilization, economic coercion, and potential for internal instability in Tethys.",
